Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-883-4380,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,11.214,11.438,11.567,11.752,2.038,2.139,2.049,2.137,1.1779,1.1728,1.1907,1.198
CMP-883-4381,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,11.305,11.471,11.789,12.098,2.102,2.133,2.155,2.23,1.2256,1.2239,1.2277,1.2535
CMP-883-4382,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,10.903,11.035,10.876,11.042,2.681,2.713,2.692,2.718,1.3059,1.3125,1.3116,1.3367
CMP-883-4383,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,12.646,12.901,13.013,13.466,2.111,2.149,2.161,2.201,1.2999,1.2952,1.3037,1.3192
CMP-883-4384,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.305,9.475,10.043,9.841,2.78,2.767,2.949,2.85,1.1414,1.156,1.1577,1.1759
CMP-883-4385,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.348,9.643,9.84,10.085,3.317,3.343,3.39,3.403,1.1029,1.1037,1.1206,1.1355
CMP-883-4386,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,10.913,11.007,11.296,11.51,2.213,2.238,2.343,2.236,1.2048,1.201,1.2012,1.2444
CMP-883-4387,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.809,11.124,11.417,11.667,2.413,2.45,2.505,2.465,1.1802,1.1818,1.1934,1.2217
CMP-883-4388,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,LATENT_PAT_OUTLIER,1,43.849,44.936,47.341,49.444,8.807,9.607,10.807,12.607,1.7197,1.7697,1.8497,1.9697
CMP-883-4389,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,LATENT_PAT_OUTLIER,1,43.905,45.269,47.144,49.602,8.057,8.857,10.057,11.857,1.298,1.348,1.428,1.548
CMP-883-4390,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.535,11.825,12.177,12.78,2.564,2.592,2.632,2.583,1.2621,1.2655,1.2733,1.2863
CMP-883-4391,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.482,9.52,9.536,9.944,2.448,2.494,2.59,2.495,1.1812,1.1855,1.1959,1.2087
CMP-883-4392,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.286,11.591,11.852,11.881,3.032,3.056,3.065,3.126,1.1993,1.205,1.2,1.2307
CMP-883-4393,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,11.743,12.075,12.654,12.746,2.233,2.254,2.339,2.316,1.1271,1.1313,1.1309,1.1523
CMP-883-4394,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.04,11.52,11.783,11.557,2.628,2.637,2.756,2.712,1.1008,1.0942,1.1145,1.1343
CMP-883-4395,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.355,10.656,10.961,10.876,2.459,2.502,2.603,2.557,1.2355,1.245,1.2473,1.2582
CMP-883-4396,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,9.974,10.32,10.784,10.575,2.429,2.486,2.436,2.514,1.1727,1.1752,1.1919,1.2022
CMP-883-4397,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.966,10.225,10.296,10.653,2.499,2.518,2.581,2.543,1.1921,1.1944,1.1958,1.2321
CMP-883-4398,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,9.949,10.344,10.532,10.801,2.87,2.868,2.896,2.969,1.1749,1.1787,1.1848,1.1905
CMP-883-4399,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.985,11.237,11.482,11.343,1.954,1.935,2.068,2.075,1.3864,1.3942,1.3924,1.4253
CMP-883-4400,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.248,10.601,11.098,11.086,2.931,2.991,3.012,3.06,1.2341,1.2355,1.2461,1.2723
CMP-883-4401,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,13.726,14.062,14.113,14.234,3.119,3.157,3.127,3.25,1.2283,1.2241,1.2376,1.2423
CMP-883-4402,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,10.661,11.137,11.356,11.722,2.395,2.416,2.519,2.553,1.198,1.1891,1.2017,1.2241
CMP-883-4403,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.914,11.316,11.471,11.608,2.593,2.648,2.641,2.695,1.2112,1.2117,1.2166,1.2526
CMP-883-4404,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,8.304,8.656,8.717,9.451,2.38,2.476,2.431,2.443,1.132,1.1392,1.1555,1.1573
CMP-883-4405,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.335,11.607,11.893,12.198,2.278,2.328,2.334,2.393,1.2352,1.2374,1.2556,1.2704
CMP-883-4406,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,LATENT_PAT_OUTLIER,1,43.992,45.973,47.843,52.124,7.495,8.295,9.495,11.295,1.6583,1.7083,1.7883,1.9083
CMP-883-4407,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,LATENT_PAT_OUTLIER,1,40.961,43.411,46.325,50.14,7.345,8.145,9.345,11.145,1.6018,1.6518,1.7318,1.8518
CMP-883-4408,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.504,11.759,11.924,12.502,2.791,2.804,2.884,2.834,1.2317,1.2309,1.2518,1.2464
CMP-883-4409,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.94,10.964,11.154,11.303,2.633,2.653,2.67,2.758,1.1411,1.153,1.1511,1.1866
CMP-883-4410,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,GROSS_OUTLIER,1,55.858,64.092,78.009,90.42,29.422,32.422,37.422,45.422,3.5206,3.7206,4.1206,4.7206
CMP-883-4411,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,12.182,12.453,13.036,12.934,2.747,2.836,2.878,2.816,1.1889,1.1828,1.1993,1.2091
CMP-883-4412,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.87,10.005,10.457,10.124,2.513,2.578,2.535,2.649,1.096,1.1019,1.1011,1.1335
CMP-883-4413,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.054,11.252,11.491,11.241,2.925,2.973,2.977,3.087,1.2252,1.2216,1.2397,1.2528
CMP-883-4414,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.114,11.336,12.062,12.026,2.465,2.49,2.474,2.497,1.1456,1.1488,1.1473,1.1774
CMP-883-4415,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.756,10.953,11.002,11.577,2.677,2.716,2.669,2.727,1.1241,1.133,1.1325,1.1434
CMP-883-4416,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,13.05,13.33,13.834,14.142,2.292,2.324,2.375,2.452,1.1251,1.1229,1.1445,1.1748
CMP-883-4417,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.653,10.779,10.937,11.101,2.289,2.276,2.351,2.36,1.3252,1.326,1.3319,1.3557
CMP-883-4418,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,7.93,8.309,8.432,8.722,2.524,2.587,2.57,2.605,1.1221,1.1234,1.1233,1.1627
CMP-883-4419,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.939,11.291,11.615,12.352,2.207,2.284,2.216,2.352,1.2591,1.2653,1.2836,1.2919
CMP-883-4420,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,9.708,9.786,10.182,9.869,2.635,2.69,2.811,2.739,1.1865,1.1883,1.1926,1.229
CMP-883-4421,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.329,10.582,11.036,10.718,2.194,2.232,2.225,2.255,1.244,1.2531,1.2586,1.269
CMP-883-4422,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.204,10.373,10.695,11.267,2.583,2.588,2.705,2.664,1.1619,1.1687,1.1858,1.1953
CMP-883-4423,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,10.107,10.417,10.519,10.686,2.624,2.662,2.736,2.753,1.1618,1.1643,1.1832,1.1826
CMP-883-4424,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.029,10.213,10.969,11.223,2.31,2.401,2.395,2.39,1.3873,1.3916,1.3915,1.4175
CMP-883-4425,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,LATENT_PAT_OUTLIER,1,45.345,46.385,48.453,50.948,7.37,8.17,9.37,11.17,1.6007,1.6507,1.7307,1.8507
CMP-883-4426,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,LATENT_DRIFT,1,12.959,18.069,41.094,75.351,2.367,2.767,4.867,11.367,1.2505,1.3305,1.5805,2.1305
CMP-883-4427,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,8.267,8.284,8.557,8.638,2.255,2.278,2.351,2.335,1.1887,1.1976,1.1983,1.2054
CMP-883-4428,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,11.13,11.161,11.407,11.685,2.681,2.726,2.737,2.79,1.1464,1.1496,1.1558,1.1888
CMP-883-4429,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,12.367,12.459,12.923,13.025,2.785,2.818,2.83,2.892,1.1622,1.1688,1.1737,1.205
CMP-883-4430,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,12.02,12.394,12.666,12.971,2.944,2.977,3.05,3.106,1.2952,1.2937,1.3098,1.323
CMP-883-4431,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.146,9.182,9.283,9.419,2.235,2.303,2.278,2.343,1.3803,1.3891,1.3917,1.3971
CMP-883-4432,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.26,10.426,10.319,10.969,2.779,2.853,2.843,2.853,1.195,1.1924,1.2091,1.2336
CMP-883-4433,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,10.37,10.729,11.197,11.373,2.415,2.477,2.542,2.52,1.2912,1.2982,1.3144,1.3281
CMP-883-4434,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,HEALTHY,0,8.493,8.655,8.744,8.935,2.744,2.792,2.829,2.82,1.0699,1.0677,1.0787,1.1251
CMP-883-4435,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,10.256,10.36,10.543,10.47,2.304,2.274,2.327,2.461,1.1113,1.108,1.1278,1.1557
CMP-883-4436,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.142,10.416,10.318,10.302,2.571,2.611,2.632,2.683,1.0959,1.1006,1.1028,1.103
CMP-883-4437,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,10.38,10.559,10.901,11.263,2.893,2.95,2.968,3.037,1.24,1.2424,1.2511,1.2642
CMP-883-4438,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.28,10.686,11.065,11.097,3.115,3.166,3.097,3.212,1.2946,1.2928,1.3088,1.3255
CMP-883-4439,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.584,10.718,11.078,11.353,1.994,2.035,2.037,2.101,1.2509,1.252,1.2585,1.283
CMP-883-4440,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,LATENT_PAT_OUTLIER,1,44.781,46.197,48.115,50.842,8.544,9.344,10.544,12.344,1.5431,1.5931,1.6731,1.7931
CMP-883-4441,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,GROSS_OUTLIER,1,83.319,87.066,96.946,124.658,34.937,37.937,42.937,50.937,2.9167,3.1167,3.5167,4.1167
CMP-883-4442,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,9.517,9.733,9.778,9.41,2.215,2.222,2.315,2.357,1.1531,1.157,1.1545,1.1855
CMP-883-4443,ISRO-FLIGHT-QUAL-LOT-883,7,125.0,LATENT_PAT_OUTLIER,1,43.695,46.103,48.976,51.614,6.761,7.561,8.761,10.561,1.6371,1.6871,1.7671,1.8871
CMP-883-4444,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.011,11.126,11.276,11.507,2.458,2.482,2.495,2.538,1.2986,1.3022,1.3061,1.3271
CMP-883-4445,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.827,10.098,10.399,10.256,2.491,2.567,2.578,2.526,1.2872,1.2888,1.2987,1.3266
CMP-883-4446,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,9.788,10.206,10.202,10.242,2.102,2.163,2.191,2.193,1.3237,1.3185,1.3387,1.3598
CMP-883-4447,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,9.275,9.195,9.747,10.027,2.719,2.734,2.816,2.851,1.2045,1.2159,1.2275,1.2274
CMP-883-4448,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,11.331,11.519,11.852,12.123,2.773,2.86,2.824,2.84,1.1038,1.1022,1.1108,1.1364
CMP-883-4449,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,9.255,9.587,9.996,10.133,2.742,2.784,2.876,2.788,1.2307,1.2328,1.2285,1.2506
CMP-883-4450,ISRO-FLIGHT-QUAL-LOT-883,14,125.0,HEALTHY,0,11.898,11.906,12.354,12.113,2.694,2.746,2.863,2.783,1.176,1.1814,1.1934,1.1978
CMP-883-4451,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.078,11.165,11.733,11.549,2.604,2.665,2.752,2.677,1.1914,1.1896,1.1926,1.2052
CMP-883-4452,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,11.184,11.399,11.196,11.665,2.862,2.851,2.937,2.94,1.2953,1.3058,1.3106,1.3081
CMP-883-4453,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,10.545,10.618,10.79,10.895,2.535,2.618,2.586,2.71,0.9537,0.9502,0.9561,0.9819
CMP-883-4454,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.199,9.484,9.924,9.922,2.544,2.56,2.617,2.653,1.1942,1.1937,1.2065,1.2126
CMP-883-4455,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,10.743,11.066,11.442,11.669,2.614,2.643,2.727,2.701,1.3197,1.3291,1.3243,1.3577
CMP-883-4456,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,8.786,9.036,9.407,9.715,2.244,2.258,2.301,2.269,1.3421,1.3412,1.3569,1.3825
CMP-883-4457,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,11.401,11.569,11.822,11.719,3.383,3.395,3.46,3.474,1.0526,1.0463,1.0571,1.0798
CMP-883-4458,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,10.602,11.057,11.072,11.313,2.621,2.706,2.686,2.722,1.1714,1.1749,1.186,1.1822
CMP-883-4459,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.197,10.404,11.087,11.326,2.409,2.436,2.494,2.539,1.2718,1.2686,1.2796,1.3045
CMP-883-4460,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,11.212,11.396,11.394,11.877,2.554,2.649,2.637,2.576,1.0948,1.096,1.1056,1.1321
CMP-883-4461,ISRO-FLIGHT-QUAL-LOT-883,24,125.0,HEALTHY,0,11.662,12.037,12.52,12.23,2.614,2.609,2.646,2.779,1.052,1.0562,1.0824,1.0853
CMP-883-4462,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,10.443,10.768,11.141,11.41,2.428,2.469,2.507,2.59,1.1035,1.1099,1.1054,1.1307
CMP-883-4463,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,10.616,10.885,11.08,11.344,2.529,2.571,2.649,2.706,1.2063,1.2116,1.2165,1.239
CMP-883-4464,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,10.33,10.551,11.1,11.168,2.833,2.928,2.979,2.895,1.3066,1.3083,1.3222,1.3468
CMP-883-4465,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,11.231,11.628,11.964,11.715,3.067,3.076,3.169,3.222,1.1912,1.1961,1.212,1.2394
CMP-883-4466,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.115,11.272,11.446,11.583,2.622,2.649,2.748,2.638,1.3599,1.3574,1.3758,1.3696
CMP-883-4467,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,9.44,9.847,10.179,10.502,3.191,3.23,3.218,3.264,1.2653,1.264,1.2728,1.3008
CMP-883-4468,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,9.297,9.816,10.004,10.55,2.455,2.466,2.529,2.566,1.0826,1.0754,1.0926,1.1105
CMP-883-4469,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,7.803,8.014,8.331,8.158,2.387,2.445,2.45,2.506,1.2697,1.2665,1.2852,1.3227
CMP-883-4470,ISRO-FLIGHT-QUAL-LOT-883,10,125.0,HEALTHY,0,10.07,10.543,10.9,11.157,1.905,1.887,1.97,2.058,1.1029,1.1023,1.1111,1.1442
CMP-883-4471,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.699,9.875,9.988,10.499,2.207,2.292,2.319,2.314,1.0865,1.0775,1.093,1.094
CMP-883-4472,ISRO-FLIGHT-QUAL-LOT-883,3,125.0,HEALTHY,0,9.309,9.73,9.986,10.148,2.987,3.067,3.121,3.019,1.1564,1.1561,1.1669,1.1859
CMP-883-4473,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,8.195,8.574,8.797,8.869,2.278,2.336,2.407,2.455,1.1293,1.1276,1.1502,1.1509
CMP-883-4474,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,12.286,12.389,12.567,12.541,2.416,2.48,2.47,2.516,1.2521,1.2507,1.2623,1.3018
CMP-883-4475,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,12.341,12.495,12.902,12.856,2.449,2.493,2.567,2.56,1.1813,1.1829,1.1914,1.2234
CMP-883-4476,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,9.799,10.02,10.379,10.779,3.098,3.162,3.211,3.288,1.1267,1.1259,1.1444,1.1559
CMP-883-4477,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.056,11.221,11.317,11.351,2.569,2.611,2.714,2.5,1.2742,1.2757,1.2785,1.3189
CMP-883-4478,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.269,11.622,12.446,12.486,2.328,2.321,2.383,2.32,1.2568,1.2687,1.2647,1.2999
CMP-883-4479,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,9.873,10.233,10.645,10.782,2.45,2.467,2.483,2.599,1.216,1.2129,1.2298,1.2427
CMP-883-4480,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,10.605,10.996,11.256,11.474,3.011,3.054,3.142,3.131,1.2914,1.2996,1.2995,1.3287
CMP-883-4481,ISRO-FLIGHT-QUAL-LOT-883,4,125.0,HEALTHY,0,9.6,9.77,10.171,9.981,2.384,2.391,2.401,2.459,1.1943,1.1903,1.2015,1.2188
CMP-883-4482,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.073,10.463,10.765,10.694,2.951,2.954,3.041,3.087,1.2747,1.2778,1.2786,1.303
CMP-883-4483,ISRO-FLIGHT-QUAL-LOT-883,21,125.0,HEALTHY,0,10.862,11.19,11.759,11.657,2.532,2.591,2.608,2.72,1.3113,1.3094,1.3153,1.3343
CMP-883-4484,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.806,11.997,12.723,12.332,2.244,2.263,2.311,2.402,1.2042,1.2069,1.2106,1.2361
CMP-883-4485,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,LATENT_PAT_OUTLIER,1,36.457,38.531,41.501,44.778,7.358,8.158,9.358,11.158,1.5258,1.5758,1.6558,1.7758
CMP-883-4486,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,LATENT_DRIFT,1,9.644,17.16,50.139,99.289,2.865,3.265,5.365,11.865,1.1425,1.2225,1.4725,2.0225
CMP-883-4487,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.848,12.069,12.383,12.659,2.67,2.709,2.793,2.783,1.2684,1.2752,1.2705,1.2959
CMP-883-4488,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,9.441,9.555,9.648,9.883,2.245,2.325,2.35,2.309,1.153,1.1566,1.1669,1.1815
CMP-883-4489,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,10.202,10.395,10.761,10.345,2.331,2.36,2.383,2.372,0.9445,0.9504,0.9543,0.9768
CMP-883-4490,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,9.794,10.045,10.386,10.456,2.285,2.272,2.384,2.305,1.1593,1.1519,1.1716,1.189
CMP-883-4491,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.193,11.3,11.619,11.687,2.041,2.085,2.138,2.224,0.9984,0.9963,1.0187,1.0208
CMP-883-4492,ISRO-FLIGHT-QUAL-LOT-883,17,125.0,HEALTHY,0,11.29,11.663,11.946,11.739,2.728,2.797,2.878,2.9,1.2521,1.2487,1.2622,1.2813
CMP-883-4493,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,LATENT_PAT_OUTLIER,1,39.136,41.112,44.314,48.201,6.29,7.09,8.29,10.09,1.4849,1.5349,1.6149,1.7349
CMP-883-4494,ISRO-FLIGHT-QUAL-LOT-883,25,125.0,HEALTHY,0,9.569,9.818,9.72,10.381,2.612,2.603,2.652,2.655,1.2336,1.2233,1.2494,1.2652
CMP-883-4495,ISRO-FLIGHT-QUAL-LOT-883,1,125.0,HEALTHY,0,9.169,9.494,9.482,9.878,2.892,2.957,3.025,2.925,1.1486,1.1513,1.1563,1.1829
CMP-883-4496,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,12.273,12.442,12.806,13.117,1.828,1.839,1.878,1.945,1.2613,1.2579,1.2647,1.2882
CMP-883-4497,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,12.044,12.263,12.424,12.664,2.618,2.643,2.715,2.779,1.2576,1.2534,1.2687,1.302
CMP-883-4498,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,12.22,12.327,12.532,12.435,2.251,2.266,2.359,2.385,1.2695,1.2652,1.2762,1.2893
CMP-883-4499,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,10.501,10.688,10.686,10.767,2.792,2.804,2.932,2.839,1.2118,1.2133,1.242,1.2349
CMP-883-4500,ISRO-FLIGHT-QUAL-LOT-883,12,125.0,HEALTHY,0,7.869,8.146,8.497,8.976,2.675,2.708,2.734,2.756,1.0643,1.0672,1.0772,1.0935
CMP-883-4501,ISRO-FLIGHT-QUAL-LOT-883,13,125.0,HEALTHY,0,9.073,9.325,9.438,9.741,2.659,2.706,2.75,2.782,1.158,1.1626,1.1873,1.1834
CMP-883-4502,ISRO-FLIGHT-QUAL-LOT-883,11,125.0,HEALTHY,0,11.175,11.314,11.501,11.886,2.58,2.6,2.685,2.632,1.251,1.2598,1.2665,1.2961
CMP-883-4503,ISRO-FLIGHT-QUAL-LOT-883,2,125.0,HEALTHY,0,8.195,8.287,8.818,8.76,2.279,2.354,2.373,2.476,1.1614,1.1632,1.1719,1.2001
CMP-883-4504,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,11.914,12.292,12.401,12.583,2.242,2.281,2.364,2.252,1.2895,1.295,1.3159,1.3136
CMP-883-4505,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,HEALTHY,0,10.811,11.002,11.252,11.088,2.409,2.437,2.577,2.59,1.2127,1.2165,1.2088,1.2518
CMP-883-4506,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,11.786,12.019,12.318,12.803,2.642,2.74,2.743,2.714,1.1547,1.1619,1.18,1.166
CMP-883-4507,ISRO-FLIGHT-QUAL-LOT-883,9,125.0,HEALTHY,0,10.978,11.153,11.431,11.565,2.653,2.684,2.723,2.746,1.2125,1.2141,1.2438,1.229
CMP-883-4508,ISRO-FLIGHT-QUAL-LOT-883,20,125.0,HEALTHY,0,11.02,11.228,11.651,11.599,2.38,2.378,2.485,2.451,1.1392,1.1415,1.1543,1.1637
CMP-883-4509,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,12.177,12.465,12.745,12.477,2.709,2.76,2.778,2.847,1.1198,1.1176,1.1415,1.1521
CMP-883-4510,ISRO-FLIGHT-QUAL-LOT-883,23,125.0,HEALTHY,0,10.158,10.43,10.959,11.003,2.191,2.251,2.22,2.293,1.1409,1.1378,1.1577,1.1776
CMP-883-4511,ISRO-FLIGHT-QUAL-LOT-883,8,125.0,HEALTHY,0,9.961,10.253,10.348,10.72,2.509,2.536,2.623,2.528,1.2748,1.2766,1.2847,1.2974
CMP-883-4512,ISRO-FLIGHT-QUAL-LOT-883,22,125.0,HEALTHY,0,11.718,12.086,12.495,12.846,2.437,2.431,2.491,2.572,1.2659,1.2652,1.2722,1.3097
CMP-883-4513,ISRO-FLIGHT-QUAL-LOT-883,5,125.0,HEALTHY,0,10.356,10.454,10.777,10.818,3.391,3.382,3.441,3.478,1.1294,1.1379,1.1369,1.163
CMP-883-4514,ISRO-FLIGHT-QUAL-LOT-883,15,125.0,HEALTHY,0,10.26,10.265,10.544,10.444,2.272,2.291,2.319,2.405,1.2906,1.2994,1.3068,1.3418
CMP-883-4515,ISRO-FLIGHT-QUAL-LOT-883,16,125.0,LATENT_PAT_OUTLIER,1,43.624,45.985,48.166,51.492,6.44,7.24,8.44,10.24,1.4435,1.4935,1.5735,1.6935
CMP-883-4516,ISRO-FLIGHT-QUAL-LOT-883,6,125.0,HEALTHY,0,8.863,9.3,9.448,9.132,1.903,1.948,1.88,2.087,1.171,1.1698,1.1733,1.1947
CMP-883-4517,ISRO-FLIGHT-QUAL-LOT-883,18,125.0,HEALTHY,0,11.055,11.372,11.752,12.16,2.28,2.294,2.373,2.38,1.2853,1.2862,1.3156,1.3073
CMP-883-4518,ISRO-FLIGHT-QUAL-LOT-883,19,125.0,HEALTHY,0,9.167,9.515,9.911,10.269,2.661,2.694,2.742,2.808,1.193,1.1821,1.2081,1.2378
